page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07	Farncombe East LC	33	29	CCTV	33.29
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07	FARNCOMBE			Z	.
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07		33	39	*	33.39
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07	Famcombe LC	33	40		33.40
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07	Famcombe SB	33	40	W2	33.40
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07		34	25	*	34.25
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07	GODALMING	34	37		34.37
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07		34	50	*	34.50
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07		35	15	*	35.15
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06		35	65	*	35.65
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	MILFORD	36	21		36.21
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	Mitford LC	36	26	AHBC	36.26
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	Milford Crossing	36	26		36.26
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06		37	40	*	37.40
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	WITLEY	38	36		38.36
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06		42	30	*	42.30
0063	SW110	005	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06		42	50	*	42.50
0064	SW110	006	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	Up Siding No. 3			X	.
0064	SW110	006	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	HASLEMERE	42	79		42.79
0064	SW110	006	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	Haslemere SB	42	79	EW	42.79
0064	SW110	006	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	Up Siding No. 1	42	79	X	42.79
0064	SW110	006	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06		44	40	*	44.40
0064	SW110	006	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	LIPHOOK	46	67		46.67
0064	SW110	006	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	Liss Common LC (AHBC)	50	75	*	50.75
0065	SW110	007	Woking Junction to Portsmouth Harbour WPH1 Wessex	29/10/07	LISS	51	35		51.35
0065	SW110	007	Woking Junction to Portsmouth Harbour WPH1 Wessex	29/10/07	Liss LC	51	35	CCTV	51.35
0065	SW110	007	Woking Junction to Portsmouth Harbour WPH1 Wessex	29/10/07		52	11	*	52.11
0065	SW110	007	Woking Junction to Portsmouth Harbour WPH1 Wessex	29/10/07	Princes Bridge LC	52	12	AHBC	52.12
0065	SW110	007	Woking Junction to Portsmouth Harbour WPH1 Wessex	29/10/07		53	48	*	53.48
0065	SW110	007	Woking Junction to Portsmouth Harbour WPH1 Wessex	29/10/07	Sheet LC (AHBC)	53	72	*	53.72
0065	SW110	007	Woking Junction to Portsmouth Harbour WPH1 Wessex	29/10/07	Kings Fernsden LC	54	10	AHBC	54.10
0066	SW110	008	Woking Junction to Portsmouth Harbour WPH1 Wessex	08/03/2008	Petersfield SB (PF)			X	.
0066	SW110	008	Woking Junction to Portsmouth Harbour WPH1 Wessex	08/03/2008	Petersfield LC (PF)			X	.
0066	SW110	008	Woking Junction to Portsmouth Harbour WPH1 Wessex	08/03/2008	PETERSFIELD	54	71		54.71
0066	SW110	008	Woking Junction to Portsmouth Harbour WPH1 Wessex	08/03/2008		55	23	*	55.23
0066	SW110	008	Woking Junction to Portsmouth Harbour WPH1 Wessex	08/03/2008		57	30	*	57.30
0066	SW110	008	Woking Junction to Portsmouth Harbour WPH1 Wessex	08/03/2008	Buriton Tunnel	57	43	*	57.43
0066	SW110	008	Woking Junction to Portsmouth Harbour WPH1 Wessex	08/03/2008	(485 yards) to	57	69	*	57.69
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008		59	24	*	59.24
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008		59	46	*	59.46
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008		59	71	*	59.71
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008		62	67	*	62.67
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008		63	07	*	63.07
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008	ROWLAN BS CASTLE	63	18		63.18
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008		63	45	*	63.45
0067	SW110	009	Woking Junction to Portsmouth Harbour WPH1 Wessex	28/01/2008		64	20	*	64.20
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		65	60	*	65.60
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		36	60		36.60
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007	WARBLINGTON	36	66		36.66
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007	Warblington LC	36	71	CCTV	36.71
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		37	13	*	37.13
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		37	20	*	37.20
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		66	10	*	66.10
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		66	17		66.17
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007	Havant LC	37	26	CCTV	37.26
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007	Havant SB (HT)	37	26	X	37.26
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		37	28		37.28
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		37	34	*	37.34
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007	HAVANT	37	41		37.41
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		37	61	*	37.61
0068	SW110	010	Woking Junction to Portsmouth Harbour WPH1 WPH2 TBH2 Wessex	29/10/2007		37	63	*	37.63
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		37	76	*	37.76
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008	Bedhampton LC	38	10	CCTV	38.10
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008	BEDHAMPTON	38	14		38.14
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		38	28	*	38.28
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		38	29	*	38.29
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		38	60	*	38.60
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008	Farlington Jn	40	33		40.33
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		91	14		91.14
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		91	00	*	91.00
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		91	00	*	91.00
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		40	77	*	40.77
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		90	75	*	90.75
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		90	75	*	90.75
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008	Portcreek Jn	41	03	*	41.03
0069	SW110	011	Woking Junction to Portsmouth WPH2 FJJ Wessex	28/01/2008		91	01		91.01
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008		41	08	*	41.08
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008		41	24	*	41.24
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008	HILSEA	41	41		41.41
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008		42	33	*	42.33
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008		43	16	*	43.16
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008		43	23	*	43.23
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008	Fratton East	43	23	X	43.23
0070	SW110	012	Woking Junction to Portsmouth Harbour WPH2 Wessex	28/01/2008		43	41	*	43.41
0071	SW110	013	Woking Junction to Portsmouth Harbour WPH2 Wessex	29/10/2007	FRATPON	43	64		43.64
0071	SW110	013	Woking Junction to Portsmouth Harbour WPH2 Wessex	29/10/2007		43	77	*	43.77
0071	SW110	013	Woking Junction to Portsmouth Harbour WPH2 Wessex	29/10/2007		44	13	*	44.13
0072	SW110	014	Woking Junction to Portsmouth Harbour WPH2 PAS Wessex	22/03/2008		44	24	*	44.24
0072	SW110	014	Woking Junction to Portsmouth Harbour WPH2 PAS Wessex	22/03/2008	Blackfriars Jn	44	26		44.26
0072	SW110	014	Woking Junction to Portsmouth Harbour WPH2 PAS Wessex	22/03/2008		44	23	*	44.23
0072	SW110	014	Woking Junction to Portsmouth Harbour WPH2 PAS Wessex	22/03/2008		44	29	*	44.29
0072	SW110	014	Woking Junction to Portsmouth Harbour WPH2 PAS Wessex	22/03/2008		44	39	*	44.39
0072	SW110	014	Woking Junction to Portsmouth Harbour WPH2 PAS Wessex	22/03/2008	PORTSMOUTH & SOUTHSEA	44	50		44.50
0072	SW110	014	Woking Junction to Portsmouth Harbour WPH2 PAS Wessex	22/03/2008		44	57	*	44.57
0073	SW110	015	Woking Junction to Portsmouth Harbour WPH2 Wessex	22/03/2008		45	05	*	45.05
0073	SW110	015	Woking Junction to Portsmouth Harbour WPH2 Wessex	22/03/2008		45	07	*	45.07
0073	SW110	015	Woking Junction to Portsmouth Harbour WPH2 Wessex	22/03/2008		45	16	*	45.16
0073	SW110	015	Woking Junction to Portsmouth Harbour WPH2 Wessex	22/03/2008		45	22	*	45.22
0073	SW110	015	Woking Junction to Portsmouth Harbour WPH2 Wessex	22/03/2008	PORTSMOUTH HARBOUR	45	36		45.36
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0202	SW305	001	Brighton to Havant TBH2 Wessex	02/12/06	BRIGHTON	00	00		00.00
0202	SW305	001	Brighton to Havant TBH2 Wessex	02/12/06		00	22	*	00.22
0202	SW305	001	Brighton to Havant TBH2 Wessex	02/12/06	Hove Tunnel	01	25		01.25
0202	SW305	001	Brighton to Havant TBH2 Wessex	02/12/06	220 Yards	00	40		00.40
0203	SW305	002	Brighton to Havant TBH2 Wessex	02/12/06	HOVE	1	35		1.35
0203	SW305	002	Brighton to Havant TBH2 Wessex	02/12/06		1	47	*	1.47
0204	SW305	003	Brighton to Havant TBH2 Wessex	02/12/06	ALDRINGTON	1	74		1.74
0204	SW305	003	Brighton to Havant TBH2 Wessex	02/12/06	PO RTSLADE	2	73		2.73
0204	SW305	003	Brighton to Havant TBH2 Wessex	02/12/06	Portslade LC	2	73	CCTV	2.73
0204	SW305	003	Brighton to Havant TBH2 Wessex	02/12/06	FISHERGATE	3	47		3.47
0204	SW305	003	Brighton to Havant TBH2 Wessex	02/12/06	SOUTHWICK	4	30		4.30
0205	SW305	004	Brighton to Havant TBH2 Wessex	02/12/06	Shoreham East LC	5	50	CCTV	5.50
0205	SW305	004	Brighton to Havant TBH2 Wessex	02/12/06	SHOREHAM—BY—SEA	5	69		5.69
0205	SW305	004	Brighton to Havant TBH2 Wessex	02/12/06	Shoreham East LC	5	69	CCTV	5.69
0205	SW305	004	Brighton to Havant TBH2 Wessex	02/12/06	Lancing SB	8	19	LG	8.19
0205	SW305	004	Brighton to Havant TBH2 Wessex	02/12/06	Lancing LC	8	19	CCTV	8.19
0205	SW305	004	Brighton to Havant TBH2 Wessex	02/12/06	LANGING	8	19		8.19
0205	SW305	004	Brighton to Havant TBH2 Wessex	02/12/06	EAST WORTHING	9	55		9.55
0206	SW305	005	Brighton to Havant TBH2 Wessex	02/12/06	won-mus	10	46		10.46
0206	SW305	005	Brighton to Havant TBH2 Wessex	02/12/06	Worthing Lc	10	46	CCTV	10.46
0206	SW305	005	Brighton to Havant TBH2 Wessex	02/12/06	West Worthing LC	11	30	CCTV	11.30
0206	SW305	005	Brighton to Havant TBH2 Wessex	02/12/06	WEST won-rams	11	30		11.30
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	DURRINGTON-ON—SEA	12	13		12.13
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	GORING-BY-SEA	13	07		13.07
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	Goring-By—Sea LC	13	07	CCTV	13.07
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	Ferring LC	13	56	CCTV	13.56
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	Langmeads No.1 Crossing	14	31		14.31
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	Roundstone LC	15	00	CCTV	15.00
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	ANGMERING	15	44		15.44
0207	SW305	006	Brighton to Havant TBH2 Wessex	02/12/06	Angmering LC	15	44	CCTV	15.44
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06	Brook Lane Crossing	16	46		16.46
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06	Nomay Crossing	17	12		17.12
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06	Toddington LC (AHBC)	17	49	*	17.49
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06	Tyminster LC	18	02	CCTV	18.02
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06	Bowermans Crossing	18	51		18.51
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06		18	65	*	18.65
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06		18	67	*	18.67
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06	Arundel Jn	19	01		19.01
0208	SW305	007	Brighton to Havant TBH2 Wessex	02/12/06	Hutchings Crossing	19	02		19.02
0209	SW305	008	Brighton to Havant TBH2 Wessex	02/12/06	Ford Jn	19	31	*	19.31
0209	SW305	008	Brighton to Havant TBH2 Wessex	02/12/06	Ford River Bridge	19	36		19.36
0209	SW305	008	Brighton to Havant TBH2 Wessex	02/12/06	Ford LC	19	36	CCTV	19.36
0209	SW305	008	Brighton to Havant TBH2 Wessex	02/12/06	FORD	19	55		19.55
0209	SW305	008	Brighton to Havant TBH2 Wessex	02/12/06	Withy Tree Crossing	20	23		20.23
0209	SW305	008	Brighton to Havant TBH2 Wessex	02/12/06	Yapton (AHBC)	20	79	*	20.79
0209	SW305	008	Brighton to Havant TBH2 Wessex	02/12/06	Lake Lane Crossing	21	18		21.18
0210	SW305	009	Brighton to Havant TBH2 Wessex	02/12/06	BARNHAM	22	29		22.29
0210	SW305	009	Brighton to Havant TBH2 Wessex	02/12/06	Barnham SB	22	29	BH	22.29
0211	SW305	010	Brighton to Havant TBH2 Wessex	02/12/06	Woodgate LC	23	53	CCTV	23.53
0211	SW305	010	Brighton to Havant TBH2 Wessex	02/12/06	Park Lane Crossing	23	70		23.70
0211	SW305	010	Brighton to Havant TBH2 Wessex	02/12/06	Decoy Crossing	24	64		24.64
0211	SW305	010	Brighton to Havant TBH2 Wessex	02/12/06	Woodhorn LC	25	20	AHBC	25.20
0211	SW305	010	Brighton to Havant TBH2 Wessex	02/12/06	Oving Crossing	26	26		26.26
0211	SW305	010	Brighton to Havant TBH2 Wessex	02/12/06	Drayton LC	26	48	AHBC	26.48
0211	SW305	010	Brighton to Havant TBH2 Wessex	02/12/06	Whyke Road LC	27	70	CCTV	27.70
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06	Basin Road LC	28	39	CCTV	28.39
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06	Stockbridge Road LC	28	43	CCTV	28.43
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06	CHICHESTER	28	51		28.51
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06	Chichester SB	28	51	00	28.51
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06		29	25	*	29.25
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06	Fishbourne Footpath LC	29	27	RIG	29.27
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06	Clay Lane LC	29	49	AHBC	29.49
0212	SW305	011	Brighton to Havant TBH2 Wessex	02/12/06		29	52	*	29.52
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	New Fishbourne LC (AHBC)	30	08	*	30.08
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	FISHBOURNE	30	12		30.12
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	Black Boys LC (AH BC)	30	25		30.25
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	BOSHAM	31	43		31.43
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	Bosham LC	31	43	AHBC	31.43
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	Funtington LC	32	19	AHBC	32.19
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	Green Lane Crossing	32	29		32.29
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	Drift Lane LC	32	60	AHBC	32.60
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	Nutboume LC (AH BC)	33	14		33.14
0213	SW305	012	Brighton to Havant TBH2 Wessex	02/12/06	NUTBOURNE	33	14		33.14
0214	SW305	013	Brighton to Havant TBH2 Wessex	02/12/06	Inlands Road Lc	33	72	AHBC	33.72
0214	SW305	013	Brighton to Havant TBH2 Wessex	02/12/06	SOUTHBOURNE	34	16		34.16
0214	SW305	013	Brighton to Havant TBH2 Wessex	02/12/06	Southboume LC	34	16	CCTV	34.16
0214	SW305	013	Brighton to Havant TBH2 Wessex	02/12/06	EMSWORTH	35	50		35.50
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0134	SW180	001	Raynes Park to Horsham RPE MPC Wessex	29/03/08		09	00	*	09.00
0134	SW180	001	Raynes Park to Horsham RPE MPC Wessex	29/03/08	West Barnes LC	09	18	CCTV	09.18
0134	SW180	001	Raynes Park to Horsham RPE MPC Wessex	29/03/08	MOTSPUR PARK	09	57		09.57
0134	SW180	001	Raynes Park to Horsham RPE MPC Wessex	29/03/08	Motspur Park LC	09	57	CCTV	09.57
0135	SW180	002	Raynes Park to Horsham RPE Wessex	29/03/08	WORCESTER PARK	10	53		10.53
0135	SW180	002	Raynes Park to Horsham RPE Wessex	29/03/08	STONELEIGH 1	1	74		1.74
0135	SW180	002	Raynes Park to Horsham RPE Wessex	29/03/08	EWELL WEST	12	78		12.78
0136	SW180	003	Raynes Park to Horsham RPE BTH3 Wessex	29/03/08	Route Boundary			X	.
0136	SW180	003	Raynes Park to Horsham RPE BTH3 Wessex	29/03/08	EPSOM	14	18		14.18
0137	SW180	004	Raynes Park to Horsham BTH3 LEJ Wessex	29/03/08	Ashtead LC	16	19	CCTV	16.19
0137	SW180	004	Raynes Park to Horsham BTH3 LEJ Wessex	29/03/08	ASHTEAD	16	19		16.19
0137	SW180	004	Raynes Park to Horsham BTH3 LEJ Wessex	29/03/08	LEATHERHEAD	13	02		13.02
0137	SW180	004	Raynes Park to Horsham BTH3 LEJ Wessex	29/03/08		13	20	*	13.20
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08	Mickleham Tunnel	19	55		19.55
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08	524 Yards to	19	78		19.78
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08	Mickleham FIP Crossing	20	14		20.14
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08	Route Boundary	21	09		21.09
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08	BOXHILL .& WESTHUMBLE	21	14		21.14
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08	Dorking SB	22	08	CBK	22.08
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08	DORKING	22	08		22.08
0138	SW180	005	Raynes Park to Horsham BTH3 Wessex	29/03/08		22	15	*	22.15
0139	SW180	006	Raynes Park to Horsham BTH3 Wessex	02/12/06	Betchworth Tunnel	22	60	*	22.60
0139	SW180	006	Raynes Park to Horsham BTH3 Wessex	02/12/06	384 Yards to	22	73		22.73
0139	SW180	006	Raynes Park to Horsham BTH3 Wessex	02/12/06	Stonebridge TP Hut	23	50		23.50
0139	SW180	006	Raynes Park to Horsham BTH3 Wessex	02/12/06	Blackbrook Substation	25	30		25.30
0139	SW180	006	Raynes Park to Horsham BTH3 Wessex	02/12/06	OGKLEY	29	20		29.20
0139	SW180	006	Raynes Park to Horsham BTH3 Wessex	02/12/06	Tipholm TP Hut	30	30		30.30
0140	SW180	007	Raynes Park to Horsham BTH3 Wessex	02/12/06	Kingsfold Substation	32	00		32.00
0140	SW180	007	Raynes Park to Horsham BTH3 Wessex	02/12/06	Kingsfold Cross	32	06		32.06
0140	SW180	007	Raynes Park to Horsham BTH3 Wessex	02/12/06	WARNHAM	33	46		33.46
0140	SW180	007	Raynes Park to Horsham BTH3 Wessex	02/12/06	Wamham Station Road LC	33	50	RIG	33.50
0140	SW180	007	Raynes Park to Horsham BTH3 Wessex	02/12/06	Wamham TP Hut	33	55		33.55
0140	SW180	007	Raynes Park to Horsham BTH3 Wessex	02/12/06		35	08	*	35.08
0140	SW180	007	Raynes Park to Horsham BTH3 Wessex	02/12/06		35	36	*	35.36
0141	SW180	008	Raynes Park to Horsham BTH3 Wessex	02/12/06	HORSHAM	37	57		37.57
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0104	SW140	001	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	Adelaide LC	1	69	CCTV	1.69
0104	SW140	001	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	Bridge No.2	2	16	*	2.16
0104	SW140	001	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		2	22		2.22
0104	SW140	001	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	BITTERNE	2	36		2.36
0104	SW140	001	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		2	60	*	2.60
0105	SW140	002	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		3	20	*	3.20
0105	SW140	002	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		3	68	*	3.68
0105	SW140	002	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	WOOLSTON	4	11		4.11
0105	SW140	002	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		4	19	*	4.19
0105	SW140	002	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		4	40	*	4.40
0105	SW140	002	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	snouue	4	53		4.53
0106	SW140	003	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		6	40	*	6.40
0106	SW140	003	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	NETLEY	6	45		6.45
0106	SW140	003	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	HAMBLE	7	19		7.19
0106	SW140	003	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		7	40	*	7.40
0107	SW140	004	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		8	20	*	8.20
0107	SW140	004	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	BURSLEDON	8	49		8.49
0107	SW140	004	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	Hamble Viaduct	6	70		6.70
0107	SW140	004	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		8	79		8.79
0107	SW140	004	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06		9	20	*	9.20
0107	SW140	004	St. Denys to Portcreek Junction SDP1 Wessex	02/12/06	SWANWIGK	10	50		10.50
0108	SW140	005	St. Denys to Portcreek Junction SDP1 Wessex	20/10/07		13	20	*	13.20
0108	SW140	005	St. Denys to Portcreek Junction SDP1 Wessex	20/10/07		13	60	*	13.60
0108	SW140	005	St. Denys to Portcreek Junction SDP1 Wessex	20/10/07		14	00	*	14.00
0108	SW140	005	St. Denys to Portcreek Junction SDP1 Wessex	20/10/07		14	15	*	14.15
0108	SW140	005	St. Denys to Portcreek Junction SDP1 Wessex	20/10/07		84	10		84.10
0109	SW140	006	St. Denys to Portcreek Junction SDP1 SDP2 Wessex	29/10/2007	FAREHAM	84	21		84.21
0109	SW140	006	St. Denys to Portcreek Junction SDP1 SDP2 Wessex	29/10/2007		84	39	*	84.39
0109	SW140	006	St. Denys to Portcreek Junction SDP1 SDP2 Wessex	29/10/2007	Quay Viaduct	84	77		84.77
0109	SW140	006	St. Denys to Portcreek Junction SDP1 SDP2 Wessex	29/10/2007	(155 yards) to	85	04		85.04
0109	SW140	006	St. Denys to Portcreek Junction SDP1 SDP2 Wessex	29/10/2007		85	23	*	85.23
0109	SW140	006	St. Denys to Portcreek Junction SDP1 SDP2 Wessex	29/10/2007	Wallngton Viaduct	85	32		85.32
0109	SW140	006	St. Denys to Portcreek Junction SDP1 SDP2 Wessex	29/10/2007	(242 yards) to	85	43		85.43
0110	SW140	008	St. Denys to Portcreek Junction SDP2 FJJ Wessex	29/10/2007		90	43		90.43
0111	SW140	007	St. Denys to Porkcreek Junction SDP2 Wessex	29/10/2007	PORTcHESTER	37	35		37.35
0111	SW140	007	St. Denys to Porkcreek Junction SDP2 Wessex	29/10/2007		39	31	*	39.31
0111	SW140	007	St. Denys to Porkcreek Junction SDP2 Wessex	29/10/2007	Cosham LC	90	06	CCTV	90.06
0111	SW140	007	St. Denys to Porkcreek Junction SDP2 Wessex	29/10/2007	cosnAM	90	06		90.06
0111	SW140	007	St. Denys to Porkcreek Junction SDP2 Wessex	29/10/2007		90	15	*	90.15
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0001	SW100	001	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	22/03/08	WATERLOO	00	00		00.00
0001	SW100	001	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	22/03/08	South Sidings	00	00	X	00.00
0002	SW100	002	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	02/12/06		00	29	*	00.29
0002	SW100	002	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	02/12/06	International Jn	00	29	X	00.29
